PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(312:45)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(312:79)|org.jsoup.Jsoup.parse(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(312:9)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(312:32)|org.jsoup.nodes.Document|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(314:23)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(314:60)|org.jsoup.nodes.Element.getElementsByClass(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(314:9)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(314:16)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(319:24)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(319:50)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(319:9)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(319:16)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(321:24)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(321:44)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(321:9)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(321:16)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(330:14)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(330:36)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(331:29)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(331:43)|org.jsoup.nodes.Node.attr(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(344:36)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(344:44)|org.jsoup.nodes.Element.text()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(361:22)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(361:28)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(362:35)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(362:43)|org.jsoup.nodes.Element.text()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(363:40)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(363:54)|org.jsoup.nodes.Node.attr(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/yanghuaiGit/hadooplaab|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(363:69)|/yarn/src/main/java/com/hadoop/yh/client/taskmanagerlogtest.java(363:83)|org.jsoup.nodes.Node.attr(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
