projectId|projectType|projectLocation|usagePosition|usageEndPosition|usageFullyQualifiedName|usageKind|usageType
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/classpathresource.java(204:21)|/src/main/java/spark/resource/classpathresource.java(207:5)|spark.resource.ClassPathResource.createRelative(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(282:16)|/src/main/java/spark/request.java(284:5)|spark.Request.contentLength()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/session.java(102:16)|/src/main/java/spark/session.java(104:5)|spark.Session.maxInactiveInterval()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/embeddedserverfactory.java(26:18)|/src/main/java/spark/embeddedserver/embeddedserverfactory.java(42:1)|spark.embeddedserver.EmbeddedServerFactory|SYMBOL_KIND_INTERFACE|SYMBOL_USE_IMPLEMENTATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(1013:24)|/src/main/java/spark/spark.java(1015:5)|spark.Spark.port(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/responsetransformerrouteimpl.java(29:23)|/src/main/java/spark/responsetransformerrouteimpl.java(64:1)|spark.ResponseTransformerRouteImpl|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(197:24)|/src/main/java/spark/spark.java(201:5)|spark.Spark.before(java.lang.String,spark.Filter[])|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/externalresource.java(56:20)|/src/main/java/spark/resource/externalresource.java(58:5)|spark.resource.ExternalResource.exists()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/response.java(33:14)|/src/main/java/spark/response.java(317:1)|spark.Response|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route/httpmethod.java(25:67)|/src/main/java/spark/route/httpmethod.java(25:72)|spark.route.HttpMethod.before|SYMBOL_KIND_FIELD|SYMBOL_USE_INSTANCE_FIELD_READ
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/session.java(66:24)|/src/main/java/spark/session.java(73:5)|spark.Session.attributes()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(179:16)|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(184:5)|spark.embeddedserver.jetty.EmbeddedJettyServer.activeThreadCount()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(690:24)|/src/main/java/spark/spark.java(692:5)|spark.Spark.post(java.lang.String,java.lang.String,spark.Route,spark.ResponseTransformer)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(1162:24)|/src/main/java/spark/spark.java(1164:5)|spark.Spark.threadPool(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/abstractresource.java(40:23)|/src/main/java/spark/resource/abstractresource.java(218:1)|spark.resource.AbstractResource|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/abstractresource.java(147:17)|/src/main/java/spark/resource/abstractresource.java(154:5)|spark.resource.AbstractResource.lastModified()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(655:24)|/src/main/java/spark/spark.java(657:5)|spark.Spark.get(java.lang.String,spark.Route,spark.ResponseTransformer)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/utils/assert.java(40:23)|/src/main/java/spark/utils/assert.java(128:1)|spark.utils.Assert|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route/routes.java(71:17)|/src/main/java/spark/route/routes.java(73:5)|spark.route.Routes.add(spark.route.HttpMethod,spark.FilterImpl)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(574:19)|/src/main/java/spark/service.java(576:5)|spark.Service.getPaths()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/socketconnectorfactory.java(34:14)|/src/main/java/spark/embeddedserver/jetty/socketconnectorfactory.java(117:1)|spark.embeddedserver.jetty.SocketConnectorFactory|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route/simpleroutematcher.java(36:17)|/src/main/java/spark/route/simpleroutematcher.java(38:5)|spark.route.SimpleRouteMatcher.parseValidateAddRoute(java.lang.String,java.lang.String,java.lang.Object)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/abstractfileresolvingresource.java(175:20)|/src/main/java/spark/resource/abstractfileresolvingresource.java(177:5)|spark.resource.AbstractFileResolvingResource.customizeConnection(java.net.HttpURLConnection)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/templateviewrouteimpl.java(37:41)|/src/main/java/spark/templateviewrouteimpl.java(42:5)|spark.TemplateViewRouteImpl.create(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route/routes.java(44:26)|/src/main/java/spark/route/routes.java(46:5)|spark.route.Routes.create()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/responsetransformer.java(25:18)|/src/main/java/spark/responsetransformer.java(36:1)|spark.ResponseTransformer|SYMBOL_KIND_INTERFACE|SYMBOL_USE_EXTENSION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/routeimpl.java(28:23)|/src/main/java/spark/routeimpl.java(153:1)|spark.RouteImpl|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/queryparamsmap.java(160:27)|/src/main/java/spark/queryparamsmap.java(170:5)|spark.QueryParamsMap.get(java.lang.String[])|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/redirect.java(88:17)|/src/main/java/spark/redirect.java(90:5)|spark.Redirect.post(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/externalresourcehandler.java(32:14)|/src/main/java/spark/resource/externalresourcehandler.java(98:1)|spark.resource.ExternalResourceHandler|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route/routes.java(83:23)|/src/main/java/spark/route/routes.java(87:5)|spark.route.Routes.find(spark.route.HttpMethod,java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(580:29)|/src/main/java/spark/service.java(582:5)|spark.Service.routes()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(157:17)|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(159:5)|spark.embeddedserver.jetty.EmbeddedJettyServer.join()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/response.java(118:17)|/src/main/java/spark/response.java(127:5)|spark.Response.redirect(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/response.java(256:17)|/src/main/java/spark/response.java(258:5)|spark.Response.cookie(java.lang.String,java.lang.String,java.lang.String,int,boolean)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/customerrorpages.java(33:32)|/src/main/java/spark/customerrorpages.java(33:94)|spark.CustomErrorPages.NOT_FOUND|SYMBOL_KIND_FIELD|SYMBOL_USE_INSTANCE_FIELD_READ
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(346:24)|/src/main/java/spark/spark.java(350:5)|spark.Spark.after(spark.Filter[])|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/classpathresource.java(227:19)|/src/main/java/spark/resource/classpathresource.java(240:5)|spark.resource.ClassPathResource.getDescription()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/filterimpl.java(111:19)|/src/main/java/spark/filterimpl.java(113:5)|spark.FilterImpl.delegate()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(248:19)|/src/main/java/spark/request.java(250:5)|spark.Request.ip()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(281:24)|/src/main/java/spark/spark.java(283:5)|spark.Spark.delete(java.lang.String,java.lang.String,spark.Route)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/abstractfileresolvingresource.java(136:17)|/src/main/java/spark/resource/abstractfileresolvingresource.java(147:5)|spark.resource.AbstractFileResolvingResource.lastModified()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(186:24)|/src/main/java/spark/spark.java(188:5)|spark.Spark.before(java.lang.String,spark.Filter)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(125:30)|/src/main/java/spark/service.java(130:5)|spark.Service.embeddedServerIdentifier(java.lang.Object)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/routeimpl.java(65:29)|/src/main/java/spark/routeimpl.java(75:5)|spark.RouteImpl.create(java.lang.String,java.lang.String,spark.Route)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(666:29)|/src/main/java/spark/service.java(671:5)|spark.Service.activeThreadCount()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/route.java(7:18)|/src/main/java/spark/route.java(19:1)|spark.Route|SYMBOL_KIND_INTERFACE|SYMBOL_USE_IMPLEMENTATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/response.java(206:17)|/src/main/java/spark/response.java(208:5)|spark.Response.cookie(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(189:19)|/src/main/java/spark/request.java(191:5)|spark.Request.userAgent()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/templateviewroute.java(29:18)|/src/main/java/spark/templateviewroute.java(41:1)|spark.TemplateViewRoute|SYMBOL_KIND_INTERFACE|SYMBOL_USE_IMPLEMENTATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/utils/stringutils.java(86:27)|/src/main/java/spark/utils/stringutils.java(88:5)|spark.utils.StringUtils.isEmpty(java.lang.Object)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(482:30)|/src/main/java/spark/service.java(484:5)|spark.Service.internalServerError(spark.Route)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/redirect.java(44:20)|/src/main/java/spark/redirect.java(46:9)|spark.Redirect$Status.intValue()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/abstractresource.java(94:16)|/src/main/java/spark/resource/abstractresource.java(101:5)|spark.resource.AbstractResource.getURI()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/filterimpl.java(96:19)|/src/main/java/spark/filterimpl.java(98:5)|spark.FilterImpl.getAcceptType()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/notsupportedexception.java(32:24)|/src/main/java/spark/embeddedserver/notsupportedexception.java(34:5)|spark.embeddedserver.NotSupportedException.raise(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(724:24)|/src/main/java/spark/spark.java(726:5)|spark.Spark.delete(java.lang.String,spark.Route,spark.ResponseTransformer)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(1248:24)|/src/main/java/spark/spark.java(1250:5)|spark.Spark.webSocketIdleTimeoutMillis(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(690:24)|/src/main/java/spark/spark.java(692:5)|spark.Spark.post(java.lang.String,java.lang.String,spark.Route,spark.ResponseTransformer)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(439:24)|/src/main/java/spark/spark.java(441:5)|spark.Spark.post(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/exceptionhandler.java(16:10)|/src/main/java/spark/exceptionhandler.java(16:65)|spark.ExceptionHandler.handle(java.lang.Exception,spark.Request,spark.Response)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(678:24)|/src/main/java/spark/spark.java(680:5)|spark.Spark.post(java.lang.String,spark.Route,spark.ResponseTransformer)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/websocket/websockethandlerinstancewrapper.java(16:19)|/src/main/java/spark/embeddedserver/jetty/websocket/websockethandlerinstancewrapper.java(18:5)|spark.embeddedserver.jetty.websocket.WebSocketHandlerInstanceWrapper.getHandler()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(264:19)|/src/main/java/spark/request.java(269:5)|spark.Request.bodyAsBytes()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(493:19)|/src/main/java/spark/request.java(503:5)|spark.Request.cookie(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(1308:23)|/src/main/java/spark/spark.java(1310:5)|spark.Spark.activeThreadCount()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/websocket/websockethandlerclasswrapper.java(15:19)|/src/main/java/spark/embeddedserver/jetty/websocket/websockethandlerclasswrapper.java(21:5)|spark.embeddedserver.jetty.websocket.WebSocketHandlerClassWrapper.getHandler()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(335:24)|/src/main/java/spark/spark.java(339:5)|spark.Spark.before(spark.Filter[])|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/jettyserverfactory.java(21:12)|/src/main/java/spark/embeddedserver/jetty/jettyserverfactory.java(21:41)|spark.embeddedserver.jetty.JettyServerFactory.create(org.eclipse.jetty.util.thread.ThreadPool)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(811:21)|/src/main/java/spark/service.java(813:9)|spark.Service$StaticFiles.expireTime(long)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/staticfiles/mimetype.java(101:24)|/src/main/java/spark/staticfiles/mimetype.java(103:5)|spark.staticfiles.MimeType.register(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(234:19)|/src/main/java/spark/request.java(236:5)|spark.Request.url()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/resource/classpathresource.java(42:14)|/src/main/java/spark/resource/classpathresource.java(276:1)|spark.resource.ClassPathResource|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/staticfiles/staticfilesconfiguration.java(116:17)|/src/main/java/spark/staticfiles/staticfilesconfiguration.java(125:5)|spark.staticfiles.StaticFilesConfiguration.clear()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/utils/urldecoding/utf8stringbuilder.java(56:19)|/src/main/java/spark/utils/urldecoding/utf8stringbuilder.java(60:5)|spark.utils.urldecoding.Utf8StringBuilder.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/utils/stringutils.java(96:27)|/src/main/java/spark/utils/stringutils.java(98:5)|spark.utils.StringUtils.isNotEmpty(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/session.java(135:17)|/src/main/java/spark/session.java(137:5)|spark.Session.removeAttribute(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/service.java(527:17)|/src/main/java/spark/service.java(534:5)|spark.Service.awaitStop()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(165:17)|/src/main/java/spark/embeddedserver/jetty/embeddedjettyserver.java(176:5)|spark.embeddedserver.jetty.EmbeddedJettyServer.extinguish()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/filterimpl.java(78:15)|/src/main/java/spark/filterimpl.java(81:5)|spark.FilterImpl(java.lang.String,java.lang.String)|SYMBOL_KIND_CONSTRUCTOR|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(398:24)|/src/main/java/spark/request.java(405:5)|spark.Request.attributes()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(1043:24)|/src/main/java/spark/spark.java(1048:5)|spark.Spark.setSecure(java.lang.String,java.lang.String,java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/http/matching/matcherfilter.java(85:17)|/src/main/java/spark/http/matching/matcherfilter.java(87:5)|spark.http.matching.MatcherFilter.init(javax.servlet.FilterConfig)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/request.java(330:21)|/src/main/java/spark/request.java(332:5)|spark.Request.queryParamsValues(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
Spark-2.9.3|MAIN|I:/UCov/Repro/spark/Main|/src/main/java/spark/spark.java(893:27)|/src/main/java/spark/spark.java(895:5)|spark.Spark.unmap(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
