projectId|projectType|projectLocation|usagePosition|usageEndPosition|usageFullyQualifiedName|usageKind|usageType
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(255:23)|/src/main/java/org/jsoup/helper/httpconnection.java(261:5)|org.jsoup.helper.HttpConnection.data(java.util.Collection)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/document.java(320:17)|/src/main/java/org/jsoup/nodes/document.java(324:5)|org.jsoup.nodes.Document.charset(java.nio.charset.Charset)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/elements.java(172:20)|/src/main/java/org/jsoup/select/elements.java(178:5)|org.jsoup.select.Elements.hasClass(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(809:23)|/src/main/java/org/jsoup/helper/httpconnection.java(811:9)|org.jsoup.helper.HttpConnection$Request.postDataCharset()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/w3cdom.java(95:28)|/src/main/java/org/jsoup/helper/w3cdom.java(97:5)|org.jsoup.helper.W3CDom.convert(org.jsoup.nodes.Document)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/document.java(533:23)|/src/main/java/org/jsoup/nodes/document.java(535:9)|org.jsoup.nodes.Document$OutputSettings.syntax()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(635:31)|/src/main/java/org/jsoup/select/evaluator.java(648:5)|org.jsoup.select.Evaluator$IsEmpty|SYMBOL_KIND_CLASS|SYMBOL_USE_INSTANTIATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attribute.java(237:22)|/src/main/java/org/jsoup/nodes/attribute.java(243:5)|org.jsoup.nodes.Attribute.clone()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/characterreader.java(237:20)|/src/main/java/org/jsoup/parser/characterreader.java(240:5)|org.jsoup.parser.CharacterReader.isEmpty()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/range.java(119:16)|/src/main/java/org/jsoup/nodes/range.java(123:9)|org.jsoup.nodes.Range$Position(int,int,int)|SYMBOL_KIND_CONSTRUCTOR|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(306:17)|/src/main/java/org/jsoup/nodes/attributes.java(319:5)|org.jsoup.nodes.Attributes.addAll(org.jsoup.nodes.Attributes)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(121:23)|/src/main/java/org/jsoup/select/evaluator.java(123:9)|org.jsoup.select.Evaluator$Class.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/connection.java(310:16)|/src/main/java/org/jsoup/connection.java(310:37)|org.jsoup.Connection.parser(org.jsoup.parser.Parser)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/safety/safelist.java(400:21)|/src/main/java/org/jsoup/safety/safelist.java(414:5)|org.jsoup.safety.Safelist.removeEnforcedAttribute(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/parsesettings.java(47:12)|/src/main/java/org/jsoup/parser/parsesettings.java(50:5)|org.jsoup.parser.ParseSettings(boolean,boolean)|SYMBOL_KIND_CONSTRUCTOR|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(108:31)|/src/main/java/org/jsoup/select/evaluator.java(125:5)|org.jsoup.select.Evaluator$Class|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(266:24)|/src/main/java/org/jsoup/select/evaluator.java(268:9)|org.jsoup.select.Evaluator$AttributeWithValueContaining.matches(org.jsoup.nodes.Element,org.jsoup.nodes.Element)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(781:16)|/src/main/java/org/jsoup/nodes/node.java(783:5)|org.jsoup.nodes.Node.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/connection.java(579:17)|/src/main/java/org/jsoup/connection.java(579:39)|org.jsoup.Connection$Request.maxBodySize(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(632:20)|/src/main/java/org/jsoup/nodes/node.java(634:5)|org.jsoup.nodes.Node.setSiblingIndex(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(865:17)|/src/main/java/org/jsoup/nodes/node.java(867:5)|org.jsoup.nodes.Node.shallowClone()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(196:23)|/src/main/java/org/jsoup/helper/httpconnection.java(199:2)|org.jsoup.helper.HttpConnection.ignoreHttpErrors(boolean)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attribute.java(85:19)|/src/main/java/org/jsoup/nodes/attribute.java(87:5)|org.jsoup.nodes.Attribute.getValue()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(473:17)|/src/main/java/org/jsoup/nodes/node.java(477:5)|org.jsoup.nodes.Node.replaceWith(org.jsoup.nodes.Node)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/validate.java(173:24)|/src/main/java/org/jsoup/helper/validate.java(175:5)|org.jsoup.helper.Validate.wtf(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/connection.java(613:17)|/src/main/java/org/jsoup/connection.java(613:36)|org.jsoup.Connection$Request.ignoreContentType()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(187:17)|/src/main/java/org/jsoup/nodes/node.java(190:5)|org.jsoup.nodes.Node.setBaseUri(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(171:23)|/src/main/java/org/jsoup/helper/httpconnection.java(174:5)|org.jsoup.helper.HttpConnection.maxBodySize(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attribute.java(93:20)|/src/main/java/org/jsoup/nodes/attribute.java(95:5)|org.jsoup.nodes.Attribute.hasDeclaredValue()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(439:16)|/src/main/java/org/jsoup/nodes/attributes.java(444:5)|org.jsoup.nodes.Attributes.hashCode()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/safety/safelist.java(329:21)|/src/main/java/org/jsoup/safety/safelist.java(358:5)|org.jsoup.safety.Safelist.removeAttributes(java.lang.String,java.lang.String[])|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(1454:20)|/src/main/java/org/jsoup/nodes/element.java(1467:5)|org.jsoup.nodes.Element.hasText()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/datanode.java(36:21)|/src/main/java/org/jsoup/nodes/datanode.java(39:5)|org.jsoup.nodes.DataNode.setWholeData(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(630:20)|/src/main/java/org/jsoup/select/evaluator.java(632:6)|org.jsoup.select.Evaluator$IsOnlyOfType.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/nodetraversor.java(14:14)|/src/main/java/org/jsoup/select/nodetraversor.java(142:1)|org.jsoup.select.NodeTraversor|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/changenotifyingarraylist.java(23:20)|/src/main/java/org/jsoup/helper/changenotifyingarraylist.java(26:5)|org.jsoup.helper.ChangeNotifyingArrayList.add(java.lang.Object)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(128:20)|/src/main/java/org/jsoup/nodes/node.java(139:5)|org.jsoup.nodes.Node.hasAttr(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(56:32)|/src/main/java/org/jsoup/helper/httpconnection.java(56:69)|org.jsoup.helper.HttpConnection.CONTENT_ENCODING|SYMBOL_KIND_FIELD|SYMBOL_USE_INSTANCE_FIELD_READ
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/connection.java(45:10)|/src/main/java/org/jsoup/connection.java(61:5)|org.jsoup.Connection$Method|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(298:20)|/src/main/java/org/jsoup/nodes/attributes.java(300:5)|org.jsoup.nodes.Attributes.isEmpty()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/document.java(286:20)|/src/main/java/org/jsoup/nodes/document.java(289:5)|org.jsoup.nodes.Document.text(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/nodevisitor.java(37:18)|/src/main/java/org/jsoup/select/nodevisitor.java(39:5)|org.jsoup.select.NodeVisitor.tail(org.jsoup.nodes.Node,int)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/range.java(164:23)|/src/main/java/org/jsoup/nodes/range.java(166:9)|org.jsoup.nodes.Range$Position.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(1115:21)|/src/main/java/org/jsoup/nodes/element.java(1117:5)|org.jsoup.nodes.Element.getElementsByAttributeValueNot(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/parser.java(51:21)|/src/main/java/org/jsoup/parser/parser.java(53:5)|org.jsoup.parser.Parser.parseInput(java.io.Reader,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/jsoup.java(199:28)|/src/main/java/org/jsoup/jsoup.java(201:5)|org.jsoup.Jsoup.parse(java.io.InputStream,java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/internal/stringutil.java(292:23)|/src/main/java/org/jsoup/internal/stringutil.java(304:5)|org.jsoup.internal.StringUtil.resolve(java.net.URL,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/parser.java(175:30)|/src/main/java/org/jsoup/parser/parser.java(178:5)|org.jsoup.parser.Parser.parseFragment(java.lang.String,org.jsoup.nodes.Element,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/internal/normalizer.java(21:26)|/src/main/java/org/jsoup/internal/normalizer.java(23:5)|org.jsoup.internal.Normalizer.normalize(java.lang.String,boolean)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/internal/stringutil.java(352:33)|/src/main/java/org/jsoup/internal/stringutil.java(357:5)|org.jsoup.internal.StringUtil.borrowBuilder()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/characterreader.java(115:16)|/src/main/java/org/jsoup/parser/characterreader.java(117:5)|org.jsoup.parser.CharacterReader.pos()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/httpstatusexception.java(22:19)|/src/main/java/org/jsoup/httpstatusexception.java(24:5)|org.jsoup.HttpStatusException.getUrl()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(1806:20)|/src/main/java/org/jsoup/nodes/element.java(1813:5)|org.jsoup.nodes.Element.forEach(java.util.function.Consumer)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(161:24)|/src/main/java/org/jsoup/select/evaluator.java(168:9)|org.jsoup.select.Evaluator$AttributeStarting.matches(org.jsoup.nodes.Element,org.jsoup.nodes.Element)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/connection.java(825:16)|/src/main/java/org/jsoup/connection.java(825:47)|org.jsoup.Connection$KeyVal.contentType(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/cdatanode.java(40:22)|/src/main/java/org/jsoup/nodes/cdatanode.java(42:5)|org.jsoup.nodes.CDataNode.clone()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(906:21)|/src/main/java/org/jsoup/nodes/element.java(908:5)|org.jsoup.nodes.Element.nextElementSiblings()|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/tokenqueue.java(208:19)|/src/main/java/org/jsoup/parser/tokenqueue.java(212:5)|org.jsoup.parser.TokenQueue.chompTo(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/jsoup.java(241:28)|/src/main/java/org/jsoup/jsoup.java(243:5)|org.jsoup.Jsoup.parseBodyFragment(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(183:23)|/src/main/java/org/jsoup/helper/httpconnection.java(187:5)|org.jsoup.helper.HttpConnection.referrer(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/htmltreebuilder.java(27:14)|/src/main/java/org/jsoup/parser/htmltreebuilder.java(942:1)|org.jsoup.parser.HtmlTreeBuilder|SYMBOL_KIND_CLASS|SYMBOL_USE_INSTANTIATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(44:14)|/src/main/java/org/jsoup/nodes/element.java(1858:1)|org.jsoup.nodes.Element|SYMBOL_KIND_CLASS|SYMBOL_USE_INHERITANCE
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/element.java(643:20)|/src/main/java/org/jsoup/nodes/element.java(653:5)|org.jsoup.nodes.Element.insertChildren(int,java.util.Collection)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/parser/tag.java(45:19)|/src/main/java/org/jsoup/parser/tag.java(47:5)|org.jsoup.parser.Tag.normalName()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attribute.java(173:19)|/src/main/java/org/jsoup/nodes/attribute.java(175:5)|org.jsoup.nodes.Attribute.toString()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/range.java(42:21)|/src/main/java/org/jsoup/nodes/range.java(44:5)|org.jsoup.nodes.Range.end()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(232:17)|/src/main/java/org/jsoup/nodes/attributes.java(236:5)|org.jsoup.nodes.Attributes.remove(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(207:23)|/src/main/java/org/jsoup/nodes/attributes.java(212:5)|org.jsoup.nodes.Attributes.put(org.jsoup.nodes.Attribute)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/safety/safelist.java(95:28)|/src/main/java/org/jsoup/safety/safelist.java(97:5)|org.jsoup.safety.Safelist.none()|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/attributes.java(148:23)|/src/main/java/org/jsoup/nodes/attributes.java(156:5)|org.jsoup.nodes.Attributes.put(java.lang.String,java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/elements.java(557:21)|/src/main/java/org/jsoup/select/elements.java(559:5)|org.jsoup.select.Elements.prevAll()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/w3cdom.java(196:21)|/src/main/java/org/jsoup/helper/w3cdom.java(218:5)|org.jsoup.helper.W3CDom.fromJsoup(org.jsoup.nodes.Element)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/evaluator.java(372:24)|/src/main/java/org/jsoup/select/evaluator.java(374:9)|org.jsoup.select.Evaluator$IndexGreaterThan.matches(org.jsoup.nodes.Element,org.jsoup.nodes.Element)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(682:22)|/src/main/java/org/jsoup/helper/httpconnection.java(684:9)|org.jsoup.helper.HttpConnection$Request.proxy()|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/nodes/node.java(520:20)|/src/main/java/org/jsoup/nodes/node.java(560:5)|org.jsoup.nodes.Node.addChildren(int,org.jsoup.nodes.Node[])|SYMBOL_KIND_METHOD|SYMBOL_USE_VIRTUAL_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/select/elements.java(97:25)|/src/main/java/org/jsoup/select/elements.java(104:5)|org.jsoup.select.Elements.eachAttr(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/httpconnection.java(214:23)|/src/main/java/org/jsoup/helper/httpconnection.java(217:5)|org.jsoup.helper.HttpConnection.sslSocketFactory(javax.net.ssl.SSLSocketFactory)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
JSoup-1.16.1|MAIN|I:/UCov/Repro/jsoup/Main|/src/main/java/org/jsoup/helper/validate.java(52:26)|/src/main/java/org/jsoup/helper/validate.java(56:5)|org.jsoup.helper.Validate.ensureNotNull(java.lang.Object)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
