PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(40:23)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(165:9)|spark.Route.handle(spark.Request,spark.Response)|SYMBOL_KIND_METHOD|SYMBOL_USE_OVERRIDING
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(40:23)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(165:9)|spark.Route|SYMBOL_KIND_INTERFACE|SYMBOL_USE_IMPLEMENTATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(40:9)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(165:11)|spark.Spark.get(java.lang.String,spark.Route)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(43:36)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(43:67)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(44:35)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(44:65)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(45:33)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(45:61)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(46:37)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(46:69)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(47:36)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(47:67)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(48:44)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(48:77)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/vkasturia/semantic-layers|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(51:31)|/demonstration/semlayerfunctions/src/main/java/l3s/de/spark/semanticlayersparkapplication.java(51:57)|spark.Request.queryParams(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
