PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(55:9)|/src/main/java/siyafunda/siyafundaapp.java(55:40)|spark.Service$StaticFiles.location(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(56:9)|/src/main/java/siyafunda/siyafundaapp.java(56:38)|spark.Spark.port(int)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(63:13)|/src/main/java/siyafunda/siyafundaapp.java(66:47)|spark.Spark.get(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(68:13)|/src/main/java/siyafunda/siyafundaapp.java(71:47)|spark.Spark.get(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(73:13)|/src/main/java/siyafunda/siyafundaapp.java(76:47)|spark.Spark.get(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(78:13)|/src/main/java/siyafunda/siyafundaapp.java(81:47)|spark.Spark.get(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/spark/Clients/ayolicias/cartoonNetwork_siyafunda_app|/src/main/java/siyafunda/siyafundaapp.java(83:13)|/src/main/java/siyafunda/siyafundaapp.java(95:47)|spark.Spark.post(java.lang.String,spark.TemplateViewRoute,spark.TemplateEngine)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
